PK_COD_ENTIDADE,ID_LATITUDE,ID_LONGITUDE,Nome_Escola,REDE,Municipio,NO_DISTRITO,Endereco,Nr_Endereco,Bairro,CEP,Telefone,Fax,Correio_Eletronico,Situacao_Funcionamento,ACESSIBILIDADE,DEPENDENCIAS_PNE,SANITARIO_PNE,REFEITORIO,DESPENSA,ALMOXARIFADO,AUDITORIO,LABORATORIO_INFORMATICA,LABORATORIO_CIENCIAS,SALA_ATENDIMENTO_ESPECIAL,QUADRA_ESPORTES_COBERTA,QUADRA_ESPORTES_DESCOBERTA,PATIO_COBERTO,PATIO_DESCOBERTO,PARQUE_INFANTIL,COZINHA,BIBLIOTECA,BERCARIO,SANITARIO_DENTRO_PREDIO,SANITARIO_FORA_PREDIO,SANITARIO_EI,BANHEIRO_CHUVEIRO,LAVANDERIA,DEPENDENCIAS_OUTRAS,NUM_SALAS_EXISTENTES,NUM_SALAS_UTILIZADAS,SALA_LEITURA,AREA_VERDE,NUM_FUNCIONARIOS,ALIMENTACAO,INTERNET,BANDA_LARGA,COMPUTADORES,NUM_COMPUTADORES,COMPUSOALUNOS,EQUIP_DVD,EQUIP_SOM,EQUIP_MULTIMIDIA,EQUIP_TV,EQUIP_VIDEOCASSETE,ABRE_FINAL_SEMANA,NESCCRECHER,MATCRECHE,Dependencia_Administrativa,CATESCPRIVADA,
35238173,-46.6762,-23.4731,CEI DIRET MARCIA RICCO FERRAZ,Pública,SAO PAULO,BRASILANDIA,RUA DOUTOR MARIO DE SANCTIS,58,JARDIM ALMANARA,2863020,38517577,39827171,CEIMRFERRAZ@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,11,11,Não,Sim,59,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Não,Não,1,174,Municipal,,
35238181,-46.6806,-23.4862,CEI DIRET JARDIM PRIMAVERA I,Pública,SAO PAULO,LIMAO,CRISOLIA,526,JARDIM PRIMAVERA,2756000,39362923,39354800,CEIJPRIMAVERA1@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,51,Sim,Sim,Não possui,Sim,3,0,Sim,Sim,Não,Sim,Sim,Não,1,161,Municipal,,
35238193,-46.6838,-23.4726,CEI DIRET VILA PENTEADO,Pública,SAO PAULO,BRASILANDIA,RUA LUIS JOSE JUNQUEIRA FREIRE,571,VILA PENTEADO,2864000,39846254,,SIL_RAIMONDI@HOTMAIL.COM,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,55,Sim,Sim,Não possui,Sim,3,0,Sim,Não,Não,Sim,Sim,Não,1,166,Municipal,,
35238200,-46.6498,-23.4835,CEI DIRET JARDIM MANINOS,Pública,SAO PAULO,MANDAQUI,DIREITOS HUMANOS,717,IMIRIM,2475000,22564722,22398534,CEIJMANINOS@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,7,7,Não,Não,55,Sim,Sim,Não possui,Sim,3,0,Sim,Sim,Sim,Sim,Sim,Não,1,152,Municipal,,
35238211,-46.6471,-23.4744,CEI DIRET LAUZANE PAULISTA,Pública,SAO PAULO,MANDAQUI,SANTO ESTEVAO DE BRITEIROS,25,LAUZANE PAULISTA,2443102,22317455,22317455,,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,3,3,Não,Não,29,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Sim,Não,1,36,Municipal,,
35238223,-46.6445,-23.4554,CEI DIRET JOAQUIM THOME FILHO VER,Pública,SAO PAULO,MANDAQUI,RUA PROFESSOR LUIS AMARAL WAGNER,243,VILA PEDRA BRANCA,2635110,22317168,,CEIJTHOME@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,8,8,Não,Não,56,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,164,Municipal,,
35238235,-46.6517,-23.4812,CEI DIRET VILA BASILEIA,Pública,SAO PAULO,MANDAQUI,DOUTOR SOARES BRANDAO FILHO,40,VILA BASILEIA,2471050,22395776,22399260,CEIVBASILEIA@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,9,9,Não,Não,53,Sim,Sim,Possui,Sim,3,1,Sim,Sim,Não,Sim,Sim,Não,1,142,Municipal,,
35238247,-46.6266,-23.4763,CEI DIRET CRISTINA ME,Pública,SAO PAULO,MANDAQUI,INACIO MAMMANA,363,VILA VITORIO MAZZEI,2409060,29943072,22048611,CEICRISTINA@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,11,11,Não,Sim,55,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,160,Municipal,,
35238259,-46.6101,-23.4532,CEI DIRET CELIA REGINA KUHL PROFA,Pública,SAO PAULO,TREMEMBE,RUA CAETANO TEIXEIRA,291,JARDIM VIRGINIA BIANCA,2355270,29526558,29526558,CEICREGINA@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,13,13,Não,Não,64,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,233,Municipal,,
35238260,-46.5847,-23.4372,CEI DIRET CANTIDIO NOGUEIRA SAMPAIO VER,Pública,SAO PAULO,TREMEMBE,RUA VICENTE QUEROL,150,JARDIM MARTINS SILVA,2323040,29953485,,CEICNSAMPAIO@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,8,8,Não,Sim,44,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Sim,Não,1,202,Municipal,,
35238272,-46.5908,-23.4194,CEI DIRET JARDIM DAS PEDRAS,Pública,SAO PAULO,TREMEMBE,ENGENHEIRO ANTONIO DE TOLEDO,SN,JARDIM DAS PEDRAS,2367010,29952865,,,Em Atividade,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,10,10,Não,Não,62,Sim,Sim,Não possui,Sim,6,0,Sim,Sim,Não,Sim,Não,Não,1,223,Municipal,,
35238284,-46.5963,-23.4487,CEI DIRET PARQUE CASA DE PEDRA,Pública,SAO PAULO,TREMEMBE,RUA CANTO DO ENGENHO,288,PARQUE CASA DE PEDRA,2322210,29533650,,,Em Atividade,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,45,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Não,Não,1,153,Municipal,,
35238296,-46.5924,-23453,CEI DIRET ERMANO MARCHETTI VER,Pública,SAO PAULO,TREMEMBE,RUA NOVA LONDRINA,151,VILA PAULISTANA,2318230,,22049463,CEIEMARCHETTI@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Não,43,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Sim,Não,1,162,Municipal,,
35238302,-46592,-23.4783,CEI DIRET VILA GUSTAVO,Pública,SAO PAULO,TUCURUVI,RUA JOAO ROSA,8,VILA NIVI,2255130,29818517,29898755,CEIVGUSTAVO@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,11,11,Não,Não,61,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,153,Municipal,,
35238314,-46.5727,-23.4795,CEI DIRET FRANCISCO MARCONDES OLIVEIRA VER,Pública,SAO PAULO,VILA MEDEIROS,CARLOS DOS SANTOS,815,JARDIM BRASIL ZONA NORTE,2234000,22429767,,CEIFMOLIVEIRA@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,8,8,Não,Não,55,Sim,Sim,Não possui,Sim,4,0,Sim,Sim,Não,Sim,Sim,Não,1,162,Municipal,,
35238326,-46.5841,-23.4597,CEI DIRET MARIA AUXILIADORA DA SILVA,Pública,SAO PAULO,JACANA,RUA ANGELO ALOISIO,145,GUAPIRA,2276100,22422973,,CEIMASILVA@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Não,47,Sim,Sim,Não possui,Sim,4,0,Sim,Sim,Sim,Sim,Não,Não,1,157,Municipal,,
35238338,-46.5832,-23.4759,CEI DIRET VILA CONSTANCA,Pública,SAO PAULO,JACANA,SAO GERALDINO,SN,VILA CONSTANCA,2258220,22415094,,,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Sim,48,Sim,Sim,Não possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,169,Municipal,,
35238348,-46.6173,-23.5475,CEI DIRET NAZIR MIGUEL VER,Pública,SAO PAULO,BRAS,PRUDENTE DE MORAIS,210,BRAS,3043040,32084521,32084521,CEINAZIRMIGUEL@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,8,8,Sim,Não,52,Sim,Sim,Não possui,Sim,5,0,Sim,Sim,Não,Sim,Sim,Não,1,151,Municipal,,
35238351,-46.6505,-23.5123,CEI DIRET CASA VERDE,Pública,SAO PAULO,CASA VERDE,BRAZELIZA ALVES CARVALHO,500,VILA BARUEL,2510030,39665652,,CEI.CASAVERDE@YAHOO.COM,Em Atividade,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,52,Sim,Sim,Não possui,Sim,2,0,Sim,Não,Não,Sim,Sim,Não,1,175,Municipal,,
35238363,-46.6722,-23.4925,CEI DIRET VILA PRADO,Pública,SAO PAULO,LIMAO,RUA QUARTIM BARBOSA,40,VILA SANTA MARIA,2563040,39517689,,CEIVPRADO@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,7,7,Não,Não,48,Sim,Sim,Possui,Sim,4,0,Sim,Sim,Sim,Sim,Sim,Não,1,154,Municipal,,
35238375,-46668,-23.4679,CEI DIRET JARDIM PERI,Pública,SAO PAULO,CACHOEIRINHA,AFONSO LOPES VIEIRA 57,57,VILA DIONISIA,2671100,38517646,38510178,CEIJPERI@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,7,7,Não,Sim,55,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Sim,Não,1,164,Municipal,,
35238387,-46631,-23.5028,CEI DIRET ANITA CASTALDI ZAMPIROLLO PROFA,Pública,SAO PAULO,SANTANA,RUA DOUTOR CESAR,485,SANTANA,2013002,29765226,29765226,CEIACZAMPIROLLO@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,11,11,Não,Não,66,Sim,Sim,Possui,Sim,5,1,Sim,Sim,Sim,Sim,Sim,Não,1,157,Municipal,,
35238399,-46.6244,-23505,CEI DIRET ADELAIDE LOPES RODRIGUES,Pública,SAO PAULO,SANTANA,ALFERES MAGALHAES,211,SANTANA,2034006,,29797400,CEIALRODRIGUES@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,45,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Sim,Não,1,111,Municipal,,
35238405,-46.7875,-23.4333,CEI DIRET HOMERO DOMINGUES DA SILVA VER,Pública,SAO PAULO,ANHANGUERA,RUA DOMENICO ASPARI,80,JARDIM BRITANIA,5269010,39166007,,CEIHDSILVA@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,11,11,Não,Não,46,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Sim,Não,1,142,Municipal,,
35238417,-46.5867,-23.5195,CEI DIRET MARIA HENRIQUETA CATITE,Pública,SAO PAULO,VILA MARIA,RUA DOM LUIS FELIPE DE ORLEANS,1000,VILA MARIA BAIXA,2118001,26366322,29546099,CEIMHCATITE@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,48,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Sim,Não,1,154,Municipal,,
35238429,-46.5837,-23.5004,CEI DIRET JARDIM JAPAO,Pública,SAO PAULO,VILA MARIA,PRESIDENTE JANIO DA SILVA QUADROS,270,JARDIM JAPAO,2132000,29318368,,CEIJJAPAO@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,52,Sim,Sim,Possui,Sim,6,0,Sim,Não,Não,Sim,Sim,Não,1,153,Municipal,,
35238430,-46.5658,-23.4861,CEI DIRET FERNAO DIAS,Pública,SAO PAULO,VILA MEDEIROS,MERINO,30,JARDIM JULIETA,2161140,29316917,22016189,CEIFDIAS@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,10,10,Não,Não,58,Sim,Sim,Possui,Sim,8,0,Sim,Sim,Sim,Sim,Sim,Não,1,126,Municipal,,
35238442,-46.5657,-23.5206,CEI DIRET PARQUE NOVO MUNDO,Pública,SAO PAULO,VILA MARIA,SOLDADO FRANCISCO FRANCO,351,PARQUE NOVO MUNDO,2180040,29540520,,CEIPANMUNDO@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,52,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Sim,Não,1,165,Municipal,,
35238454,-46.5754,-23.5202,CEI DIRET CIDADE NOVA DO PARQUE NOVO MUNDO,Pública,SAO PAULO,VILA MARIA,NOSSA SENHORA DA APARECIDA,215,PARQUE VILA MARIA,2169290,29558724,29544958,CEICNPNMUNDO@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,7,7,Não,Não,50,Sim,Sim,Não possui,Sim,7,3,Sim,Sim,Não,Sim,Sim,Não,1,154,Municipal,,
35238466,-46.5662,-23.5122,CEI DIRET MARIO DA COSTA BARBOSA,Pública,SAO PAULO,VILA MARIA,SARGENTO JETER AUGUSTO PEREIRA,121,PARQUE NOVO MUNDO,2188070,29544787,,CEIMCBARBOSA@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,40,Sim,Sim,Não possui,Sim,3,0,Sim,Sim,Não,Sim,Não,Não,1,143,Municipal,,
35238478,-46.7901,-23.5952,CEI DIRET SAO JORGE ARPOADOR,Pública,SAO PAULO,RAPOSO TAVARES,RUA EUDORO LINCOLN BERLINCK,114,JARDIM ARPOADOR,5565200,37820950,,CEISJARPOADOR@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,11,11,Não,Não,48,Sim,Sim,Possui,Sim,7,3,Sim,Sim,Sim,Sim,Sim,Não,1,162,Municipal,,
35238485,-46.7588,-23.5935,CEI DIRET BENEDICTO ROCHA VER,Pública,SAO PAULO,VILA SONIA,RUA DENIS CHAUDET,150,JARDIM DRACENA,5528220,37510258,,CEIBROCHA@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,5,5,Não,Não,31,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Não,Não,1,105,Municipal,,
35238491,-46.8007502,-23.58498087,CEI DIRET COHAB RAPOSO TAVARES,Pública,SAO PAULO,RAPOSO TAVARES,CACHOEIRA PORAQUE,560,CONJUNTO PROMORAR RAPOSO TAVARES,5574450,37814606,,CEICRTAVARES@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,9,9,Não,Não,50,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Não,Sim,Sim,Não,1,197,Municipal,,
35238508,-46.7754,-23.5757,CEI DIRET SALVADOR LO TURCO,Pública,SAO PAULO,RIO PEQUENO,RUA EUSEBIO DE PAULA MARCONDES,60,JARDIM D ABRIL,5398020,37830633,,CEISLOTURCO@PREFEITURA.SP.COM.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,8,8,Não,Não,44,Sim,Sim,Possui,Sim,6,2,Não,Sim,Não,Sim,Sim,Não,1,171,Municipal,,
35238512,-46.7575,-23.5824,CEI DIRET YVONE MALUHY JOSEPF SABGA,Pública,SAO PAULO,RIO PEQUENO,ROSARIA ANA BARBOSA,21,JARDIM ESTER,5373000,37826624,,CEIYMJSABGA@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,45,Sim,Sim,Possui,Sim,3,0,Não,Sim,Não,Sim,Sim,Não,1,110,Municipal,,
35238521,-46.7922,-23.5831,CEI DIRET ROBERTO ARANTES LANHOSO,Pública,SAO PAULO,RAPOSO TAVARES,SARA NEWTON,146,JARDIM BOA VISTA ZONA OESTE,5583030,37825224,,CEIRALANHOSO@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,9,9,Não,Não,61,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Não,Não,1,196,Municipal,,
35238533,-46.7514,-23.5721,CEI DIRET JOSE OZI PROF,Pública,SAO PAULO,RIO PEQUENO,RUA BARTOLOMEO VENETO,200,VILA TIRADENTES,5364030,37635487,,,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,4,4,Não,Não,27,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Sim,Não,1,68,Municipal,,
35238545,-46.7594,-23.5577,CEI DIRET ALOYSIO DE MENEZES GREENHALGH VER,Pública,SAO PAULO,RIO PEQUENO,RUA DOUTOR FRANCISCO PATI,375,CIDADE SAO FRANCISCO,5352090,37685894,,CEIAMGREENHALGH@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,5,5,Sim,Não,38,Sim,Sim,Possui,Sim,6,0,Sim,Sim,Sim,Sim,Sim,Não,1,96,Municipal,,
35238557,-46.78366286,-23.59215084,CEI DIRET ANTONIO JOAO ABDALLA DR,Pública,SAO PAULO,RAPOSO TAVARES,ANGELO APARECIDO DOS SANTOS DIAS,257,JARDIM SAO JORGE,5568090,37846848,37820844,CEIAJBDALLA@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,7,7,Não,Não,38,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Sim,Não,1,146,Municipal,,
35238569,-46.7527,-23576,CEI DIRET YVONE LEMOS DE ALMEIDA FRAGA,Pública,SAO PAULO,RIO PEQUENO,RUA NEY GONZAGA DE LACERDA,17,VILA ALBA,5368040,37356868,,,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,9,9,Não,Sim,50,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Sim,Não,1,168,Municipal,,
35238570,-46681,-23.6267,CEI DIRET JOSE SALVADOR JULIANELLI DEP,Pública,SAO PAULO,CAMPO BELO,RUA BARAO DE JACEGUAI,201,CAMPO BELO,4606000,55314921,55314921,CEIJSJULIANELLI@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,44,Sim,Sim,Não possui,Sim,10,0,Sim,Sim,Sim,Sim,Sim,Não,1,146,Municipal,,
35238582,-46645,-23.5999,CEI DIRET SUZANA CAMPOS TAUIL,Pública,SAO PAULO,VILA MARIANA,LOEFGREEN,1963,VILA CLEMENTINO,4040033,55713525,,CEISCTAUIL@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,5,5,Não,Sim,38,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Sim,Não,1,113,Municipal,,
35238594,-46.6186,-23.5734,CEI DIRET SILVIA COVAS,Pública,SAO PAULO,CAMBUCI,PRACA JOSE VICENTE NOBREGA,21,CAMBUCI,1541040,20630077,20630077,CEISCOVAS@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,49,Sim,Sim,Possui,Sim,2,0,Sim,Sim,Não,Sim,Sim,Não,1,149,Municipal,,
35238600,-46.6171,-23.6269,CEI DIRET JOSE GOMES DE MORAES NETTO VER,Pública,SAO PAULO,CURSINO,DEMOCRACIA,262,VILA BRASILINA,4161060,29472482,29694462,CEIJGMORAES@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,7,7,Não,Não,36,Sim,Sim,Possui,Sim,6,0,Sim,Sim,Sim,Sim,Não,Não,1,113,Municipal,,
35238612,-46.6285,-23636,CEI DIRET FRANCISCO PEREZ VER,Pública,SAO PAULO,CURSINO,RUA JACAPE,148,VILA AGUA FUNDA,4315050,50582917,50737530,CEIFPEREZ@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,7,7,Não,Sim,40,Sim,Sim,Possui,Sim,3,0,Sim,Sim,Sim,Sim,Sim,Não,1,124,Municipal,,
35238624,-46.6091,-23.5788,CEI DIRET MONUMENTO,Pública,SAO PAULO,IPIRANGA,RUA LEAIS PAULISTANOS,22,IPIRANGA,4202010,22155478,22738924,CEIMONUMENTO@PREFEITURA.SP.GOV.BR,Em Atividade,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,6,6,Não,Não,38,Sim,Sim,Possui,Sim,5,0,Sim,Sim,Sim,Sim,Sim,Não,1,80,Municipal,,
35238636,-46.5925,-23.6327,CEI DIRET PARQUE FONGARO,Pública,SAO PAULO,SACOMA,RUA JOAQUIM GONCALVES ANDRADE,66,PARQUE FONGARO,4257020,29466434,,CEIPFONGARO@PREFEITURA.SP.GOV.BR,Em Atividade,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,8,8,Não,Não,49,Sim,Sim,Possui,Sim,5,1,Sim,Sim,Sim,Sim,Sim,Não,1,177,Municipal,,
